656112|UTILES PARA COMPROBANTES DE PAGO||946561|791111
6562|UTILES LIMPIEZA -BOTIQUIN|4||
656211|UTILES LIMPIEZA||946562|791111
656212|UTILES BOTIQUIN||956562|791111
6563|COMBUSTIBLE-LUBRICANTES Y REPÙESTOS|4||
656311|COMBUSTIBLE UNIDADES TRANSPORTES PROPIAS||946563|791111
656312|COMBUSTIBLE UNIDADES TRANSPORTES ALQUILA||946563|791111
656313|LUBRICANTES UNIDADES DE TRANSPORTES PROP||946563|791111
656314|RESPUESTOS  UNIDADES DE TRANSPORTES PROP||946563|791111
6564|ENVASES Y EMBALAJES|4||
656411|BOLSAS||946564|791111
656412|CINTAS EMBALAJE||946564|791111
656413|ETIQUETAS PRESENTACION RETAIL||946564|791111
656414|CAJAS PRESENTACION RETAIL||946564|791111
656415|CAJAS EMBALAJE RETAIL||946564|791111
656416|CINTAS EMBALAJE RETAIL||946564|791111
656417|BOLSAS RETAIL||946564|791111
656418|ETIQUETAS RETAIL||946564|791111
656419|CINTILLOS||946564|791111
6565|REPUESTOS-SOPORTE TECNICO|4||
656511|REPUESTOS-SOPORTE TECNICO||946565|791111
6566|MUEBLES Y EQUIPOS MENORES|4||
656611|MUEBLES RETAIL||946566|791111
656612|MUEBLES||946566|791111
656613|EQUIPOS DIVERSOS||946566|791111
656614|EXTINTORES Y RECARGAS||946566|791111
6567|SUMINISTRO MARKETING|4||
656711|MATERIALES PARA MARKETING||956567|791111
6568|SUMINISTROS PARA MANTENIMIENTO LOCAL|4||
656811|SUMINISTRO PARA MANTENIMIENTO DE LOCAL||956568|791111
659|OTROS GASTOS DE GESTION|3||
6592|SANCIONES ADMINISTRATIVAS|4||
659211|MULTAS ADMINISTRATIVAS(ND)||946592|791111
659212|INTERESES ADMINISTRATIVOS(ND)||946592|791111
6594|PERDIDA DE MERCADERIA|4||
659411|PERDIDA FISICA DE MERCADERIA KX||956594|791111
659412|PERDIDA FISICA DE MERCADERIA(ND)||956594|791111
6595|DESTRUCCION DE MERCADERIA|4||
659511|DESTRUCCION DE MERCADERIA KX||946595|791111
6599|OTROS GASTOS DIVERSOS|4||
659911|EGRESO CUADRE CTASXCOBRAR MENORES 0.50||956599|791111
659912|PERDIDA POR REDONDEO MENORES 0.50||956599|791111
659913|GASTOS VARIOS||956599|791111
659914|OTROS GASTOS VARIOS(ND)||956599|791111
659915|GASTOS DE  CARNET DE SANIDAD||956599|791111
67|GASTOS FINANCIEROS|2||
671|GASTOS EN OPERACIONES DE ENDEUDAMIENTOS|3||
6711|GASTOS PRESTAMOS DE INSTITUCIONES FINANC|4||
671111|COMISIÓN FINANCIAMIENTO||976711|791111
671112|COMISION RENOVACION PRESTAMO||976711|791111
671113|COMISION STANDBY||976711|791111
671114|MENSAJE SWISS STAND BY||976711|791111
6712|GASTOS CONTRATOS DE ARRENDAMIENTO FINANC|4||
671211|COMISIONES-PORTES LEASING||976712|791111
6714|GASTOS DOCUMENTOS VENDIDOS O DESCONTADOS|4||
671411|COMISION LETRAS EN COBRANZA LIBRE||976714|791111
671412|COMISION PROTESTO LETRA EN COBRANZA LIBR||976714|791111
671413|PORTES LETRAS EN COBRANZA LIBRE||976714|791111
671414|COMISION  LETRAS EN DESCUENTO||976714|791111
671415|COMISION PROTESTO LETRA DESCUENTO||976714|791111
671416|PORTES LETRAS  EN DESCUENTO||976714|791111
6715|GASTOS CARTAS FIANZAS|4||
671511|COMISION CARTA FIANZA||976715|791111
671512|COMISION RENOVACION CARTA FIANZA||976715|791111
673|INTERESES POR PRÉSTAMOS Y OTRAS OBLIGACI|3||
6731|INT.PREST.INSTITUC.FINANCIER Y OTRAS ENT|4||
67311|INT.PRESTAMOS DE INSTITUCIONES FINANCIER|5||
673111|INTERES FINANCIAMIENTO-BANCOS||976731|791111
673112|INTERES CARTA FIANZA BANCARIOS||976731|791111
673113|INTERES SOBREGIRO BANCARIOS||976731|791111
673114|INTERESES MORATORIOS BANCARIOS(ND)||976731|791111
6732|INT.CONTRATOS DE ARRENDAMIENTO FINANCIER|4||
673211|INTERESES LEASING||976732|791111
6734|INT.DOCUMENTOS VENDIDOS O DESCONTADOS|4||
673411|INTERESES LETRAS EN DESCUENTO||976734|791111
673412|INTERESES LETRAS EN COBRANZA LIBRE||976734|791111
674|GASTOS EN OPERACIONES DE FACTORAJE(FACTO|3||
6741|PERDIDAS EN INSTRUMENTOS VENDIDOS|4||
674111|GASTOS OPERACIONES FACTORAJE-TELEBANKING||976741|791111
675|DESCUENTCONCEDIDOS PRONTO PAGO|3||
6751|DESCUENTCONCEDIDOS PRONTO PAGO|4||
675111|DESCUENTO CC. POR PRONTO PAGO||976751|791111
676|DIFERENCIA DE CAMBIO|3||
6761|PERDIDA POR DIFERENCIA TIPO CAMBIO|4||
676111|PERDIDA POR DIFERENCIA TIPO CAMBIO||976761|791111
676112|PERDIDA POR DIFERENCIA DE TIPO CAMBIO CR||976761|791111
676113|PERDIDA POR DIFERENCIA TIPO CAMBIO(ND)||976762|791111
68|VALUACION Y DETERIORO ACT. Y PROVISIONES|2||
682|DEP.ACTIVOS DERECHO USO - ARRENDA.FINANC|3||
6822|DEP.PROP.PLANTA Y EQUI.- ARRENDA.FINANCI|4||
68221|DEP.ARRENDA FINAN.-EDIFICACIONES|5||
682211|DEP.ARRENDA FINAN.-EDIFICACIONES COSTO||956822|791111
68223|DEP.ARRENDA FINAN.-UNID.TRANSPORTE|5||
682231|DEP.ARRENDA FINAN.-UNID.TRANSPORTE COSTO||956822|791111
684|DEPRECIACIÓN DE PROPIEDAD, PLANTA Y EQUI|3||
6841|DEP.PROP.PLANTA Y EQUI.-COSTO|4||
68411|EDIFICACIONES|5||
684111|DEPREC.EDIFICACIONES VTA COSTO||956841|791111
68413|UNIDADES DE TRANSPORTE|5||
684131|DEPREC.EQUIPO TRANSPORTE VTA COSTO||956841|791111
684132|DEPREC.EQUIPO TRANSPORTE ADM COSTO||946841|791111
68414|MUEBLES Y ENSERES|5||
684141|DEPREC.MUEBLES VTA COSTO||956841|791111
684142|DEPREC.MUEBLES ADM COSTO||946841|791111
68415|EQUIPOS DIVERSOS|5||
684151|DEP.EQ.PROCESA.DATOS VTA COSTO||956841|791111
684152|DEP.EQ.PROCESA.DATOS ADM COSTO||946841|791111
684153|DEP.EQUIPO DE COMUNICACIÓN VTA COSTO||956841|791111
684154|DEP.EQUIPO DE COMUNICACIÓN ADM COSTO||946841|791111
684155|DEP.EQUIPO DE SEGURIDAD VTA COSTO||956841|791111
684156|DEP.EQUIPO DE SEGURIDAD ADM COSTO||946841|791111
684157|DEP.OTROS EQUIPOS VTA COSTO||956841|791111
684158|DEP.OTROS EQUIPOS ADM COSTO||946841|791111
686|AMORTIZACIÓN DE INTANGIBLES|3||
6861|AMORTIZACIÓN DE INTANGIBLES – COSTO|4||
68611|CONCESIONES, LICENCIAS Y OTROS DERECHOS|5||
686111|CONCESIONES, LICENCIAS Y OTROS DERECHOS||946861|791111
68613|PROGRAMAS DE COMPUTADORA (SOFTWARE)|5||
686131|PROGRAMAS DE COMPUTADORA(SOFWARE)||946861|791111
687|VALUACION DE ACTIVOS|3||
6871|ESTIMACIÓN DE CUENTAS DE COBRANZA DUDOSA|4||
68711|CUENTAS POR COBRAR COMERCIALES – TERCERO|5||
687111|CUENTAS POR COBRAR COMERCIALES - TERCERO||956871|791111
68712|CUENTAS POR COBRAR COMERCIALES – RELACIO|5||
687121|CUENTAS POR COBRAR COMERCIALES - RELACIO||956871|791111
68713|CUENTAS POR COBRAR AL PERSONAL, A LOS AC|5||
687131|CUENTAS POR COBRAR AL PERSONAL, A LOS AC||956871|791111
68714|CUENTAS POR COBRAR DIVERSAS – TERCEROS|5||
687141|CUENTAS POR COBRAR DIVERSAS - TERCEROS||956871|791111
68715|CUENTAS POR COBRAR DIVERSAS – RELACIONAD|5||
687151|CUENTAS POR COBRAR DIVERSAS - RELACIONAD||956871|791111
68719|ESTIMACIONES CUENTA COBRANZA DUDOSA(ND)|5||
687191|CUENTA POR COBRAR  DUDOSA (ND)||956871|791111
689|PROVISIONES|3||
6899|OTRAS PROVISIONES|4||
68991|OTRAS PROVISIONES|5||
689911|OTRAS PROVISIONES (ND)|||
69|COSTO DE VENTAS|2||
691|MERCADERÍAS|3||
6911|MERCADERÍAS - EXPORTACIÓN|4||
69111|MERCADERÍAS - EXPORTACIÓN TERCERO|5||
691111|MERCADERÍAS - EXPORTACIÓN TERCERO|||
6912|MERCADERÍAS - VENTA LOCAL|4||
69121|MERCADERÍAS - VENTA LOCAL TERCERO|5||
691211|MERCADERÍAS - VENTA LOCAL TERCERO|||
691212|SUMINISTROS - VENTA LOCAL TERCERO|||
69122|MERCADERÍAS - VENTA LOCAL RELACIONADA|5||
691221|MERCADERÍAS - VENTA LOCAL RELACIONADA|||
691222|SUMINISTROS - VENTA LOCAL RELACIONADA|||
6913|MERCADERIA - VENTA EN EL EXTERIOR|4||
691311|MERCADERIA - VENTA EN EL EXTERIOR|||
692|PRODUCTOS TERMINADOS|3||
6922|PROD.TERMINADOS - VENTA LOCAL|4||
69221|PROD.TERMIN.- VENTA LOCAL TERCERO|5||
692211|PROD.TERMIN.- VENTA LOCAL TERCERO|||
69222|PROD.TERMIN.- VENTA LOCAL RELACIONADAS|5||
692221|PROD.TERMIN.- VENTA LOCAL RELACIONADAS|||
693|SERVICIOS TERMINADOS|3||
6932|SERVICIOS – LOCAL TERCERO|4||
69321|SERVICIOS – LOCAL TERCERO|5||
693211|SERVICIOS – LOCAL TERCERO|||
69322|SERVICIO - LOCAL RELACIONADAS|5||
693221|SERVICIO - LOCAL RELACIONADAS|||
695|GASTOS POR DESVALORIZACIÓN DE INVENTARIO|3||
6951|MERCADERÍAS COSTO|4||
69511|MERCADERÍAS COSTO|5||
695111|GASTOS POR DESVALOR. MERCADERIA COSTO|||
6955|MATERIAS PRIMAS COSTO|4||
69551|MATERIAS PRIMAS COSTO|5||
695511|GASTOS POR DESVALOR. MAT.PRIMAS COSTO|||
6956|MATERIALES AUX.SUMINI. REPUESTOS COSTO|4||
69561|MATERIALES AUX.SUMINI. REPUESTOS COSTO|5||
695611|MATERIALES AUX.SUMINI. REPUESTOS COSTO|||
70|VENTAS|2||
701|MERCADERIAS|3||
7011|MERCADERIAS - VENTA DE EXPORTACIÓN|4||
70111|MERCADERIAS - VENTA DE EXPORT. TERCERO|5||
701111|MERCADERIAS - VENTA DE EXPORT. TERCERO|||
70112|MERCADERIAS - VENTA DE EXPORT. RELACION|5||
701121|MERCADERIAS - VENTA DE EXPORT. RELACIONA|||
7012|MERCADERIAS - VENTA LOCAL|4||
70121|MERCADERIAS - VENTA LOCAL TERCERO|5||
701211|MERCADERIAS - VENTA LOCAL TERCERO|||
701212|SUMINISTROS - VENTA LOCAL TERCERO|||
70122|MERCADERIAS - VENTA LOCAL RELACIONADAS|5||
701221|MERCADERIAS - VENTA LOCAL RELACIONADAS|||
701222|SUMINISTROS - VENTA LOCAL RELACIONADAS|||
7013|MERCADERIA - VENTA EN EL EXTERIOR|4||
70131|MERCADERIA - VENTA EN EL EXTERIOR TERCER|5||
701311|MERCADERIA - VENTA EN EL EXTERIOR TERCER|||
702|PRODUCTOS TERMINADOS|3||
7022|PRODUCTOS TERMINADOS - VENTA LOCAL|4||
70221|PRODUCTOS TERM. - VENTA LOCAL TERCERO|5||
702211|PRODUCTOS TERM. - VENTA LOCAL TERCERO|||
70222|PRODUCTOS TERM. - VENTA LOCAL RELACIONAD|5||
702221|PRODUCTOS TERM. - VENTA LOCAL RELACIONAD|||
703|SERVICIOS TERMINADOS|3||
7032|SERVICIOS – LOCAL|4||
70321|SERVICIOS – LOCAL TERCERO|5||
703211|SERVICIOS-LOCAL TERCERO|||
70322|SERVICIOS-LOCAL RELACIONADAS|5||
703221|SERVICIOS-LOCAL RELACIONADAS|||
709|DEVOLUCIONES SOBRE VENTAS|3||
7091|MERCADERIAS - VENTA DE EXPORTACIÓN|4||
70911|MERCADERIAS - VENTA DE EXPORT. TERCERO|5||
709111|MERCADERIAS - VENTA DE EXPORT. TERCERO|||
70912|MERCADERIAS - VENTA DE EXPORT. RELACION|5||
709121|MERCADERIAS - VENTA DE EXPORT. RELACION|||
7092|MERCADERIAS - VENTA LOCAL|4||
70921|MERCADERIAS - VENTA LOCAL TERCERO|5||
709211|MERCADERIAS - VENTA LOCAL TERCERO|||
709212|SUMINISTROS - VENTA LOCAL TERCERO|||
70922|MERCADERIAS VENTA LOCAL RELACIONADAS|5||
709221|MERCADERIAS VENTA LOCAL RELACIONADAS|||
709222|SUMINISTROS - VENTA LOCAL RELACIONADAS|||
7093|PRODUCTOS TERMINADOS-VENTA EXPORTACION|4||
70931|PRODUCTOS TERMINADOS-VENTA EXPORTA LOCAL|5||
709311|PRODUCTOS TERMINADOS-VENTA EXPORTA LOCAL|||
70932|PRODUCTOS TERM. - VENTA EXPORTA RELACION|5||
709321|PRODUCTOS TERM. - VENTA EXPORTA RELACION|||
71|VARIACIÓN DE LA PRODUCCIÓN ALMACENADA|2||
711|VARIACIÓN DE PRODUCTOS TERMINADOS|3||
7111|VARIACION PRODUCTOS TERMINADOS|4||
711111|PRODUCTOS MANUFACTURADOS|||
73|DESCUENTOS, REBAJAS Y BONIFICACIONES OBT|2||
731|DESCUENTOS, REBAJAS Y BONIFICACIONES OBT|3||
7311|DESCUENTOS, REBAJAS Y BONIFIC. OBTENIDOS|4||
731111|BONIFICACION-RECUPERACION DE FONDOS|||
731112|BONIFICACION POR REBATE|||
731113|BONIFICACION POR RMA|||
731114|PROTECCION DE PRECIO|||
731115|PROTECCION PRECIO NO APLICADA|||
731116|BONIFICACION POR MUESTRA|||
731117|BONIFICACION POR FALTANTES|||
731118|BONIFICACION POR OEM|||
731119|BONIFICACION POR VENTAS|||
731120|DESCUENTOS OBTENIDOS|||
74|DESCUENTOS, REBAJAS Y BONIFICACIONES CON|2||
741|DESCUENTOS, REBAJAS Y BONIFICACIONES CON|3||
7411|DESCUENTOS, REBAJAS Y BONIFIC. CONCEDIDO|4||
741111|DESCUENTOS, REBAJAS Y BONIFICACIONES TER|||
7412|DESCUENTOS, REBAJAS Y BONIFIC. CONCEDIDO|4||
741211|DESCUENTOS, REBAJAS Y BONIFIC. CONCEDIDO|||
75|OTROS INGRESOS DE GESTIÓN|2||
754|ALQUILERES|3||
7542|EDIFICACIONES|4||
754211|EDIFICACIONES-LOCAL 1531 LINCE|||
7544|ALQUILER DE MUEBLES|4||
754411|ALQUILER DE MUEBLES|||
7545|EQUIPOS DIVERSOS|4||
754511|ALQUILER DE EQUIPOS DE COMPUTO|||
754512|ALQUILER DE EQUIPOS DIVERSOS|||
755|RECUPERACIÓN DE CUENTAS DE VALUACIÓN|3||
7551|RECUPERACIÓN – CUENTAS DE COBRANZA DUDOS|4||
755111|RECUPERACION - CUENTAS DE COBRANZA DUDOS|||
7552|RECUPERACIÓN – DESVALORIZACIÓN DE INVENT|4||
755211|RECUPERACION - DESVALORIZACION DE INVENT|||
756|ENAJENACIÓN DE ACTIVOS INMOVILIZADOS|3||
7564|PROPIEDAD, PLANTA Y EQUIPO|4||
756411|ENAJENACION UNIDADES DE TRANSPORTE|||
759|OTROS INGRESOS DE GESTIÓN|3||
7591|SUBSIDIOS GUBERNAMENTALES|4||
75911|SUBSIDIOS GUBERNAMENTALES|5||
759111|SUBSIDIOS GUBERNAMENTALES|||
7592|RECLAMOS AL SEGURO|4||
759211|RECLAMOS AL SEGURO|||
7593|DONACIONES|4||
759311|DONACIONES MERCADERIA VOLUMEN COMPRA|||
7594|DEVOLUCIONES TRIBUTARIAS|4||
759411|DEVOLUCIONES TRIBUTARIAS|||
7599|OTROS INGRESOS DE GESTIÓN|4||
759911|INGRESO CUADRE CTASXCOBRAR MENORES 0.50|||
759912|INGRESO-RECLAMO PROVEEDOR|||
759913|GANANCIA POR REDONDEO MENORES 0.50|||
759914|OTROS INGRESOS DE GESTION|||
759915|INGRESO MERCADERIA POR ETG-RMA|||
759916|INGRESO ETG PUBLICIDAD|||
759917|SOBRANTE DE INVENTARIO|||
759918|SOBRANTE DE IMPORTACION|||
77|INGRESOS FINANCIEROS|2||
772|RENDIMIENTOS GANADOS|3||
7721|DEPÓSITOS EN INSTITUCIONES FINANCIERAS|4||
772111|INTERES DEPÓSITO A PLAZO|||
772112|INTERESES OVER NIGHT|||
772113|INTERES LETRAS EN COBRANZA LIBRE|||
772114|INTERES GANADOS EN BANCOS|||
7723|INT.PRESTAMOS OTORGADOS|4||
772311|INT.PRESTAMOS OTORGADOS TERCERO|||
772312|INT.PRESTAMOS OTORGADOS SOCIO|||
7726|OTRAS ENTIDADES|4||
772611|INTERESESE SUNAT|||
774|INGRESOS EN OPERACIONES DE FACTORAJE (FA|3||
7741|INGRESOS EN OPERACIONES DE FACTORAJE (FA|4||
774111|INGRESOS EN OPERACIONES DE FACTORAJE (FA|||
775|DESCUENTOS OBTENIDOS POR PRONTO PAGO|3||
7751|DESCUENTOS OBTENIDOS POR PRONTO PAGO|4||
775111|DESCUENTOS OBTENIDOS POR PRONTO PAGO|||
776|DIFERENCIA DE CAMBIO|3||
7761|DIFERENCIA DE CAMBIO|4||
776111|INGRESO POR DIFERENCIA DE TIPO DE CAMBIO|||
776112|INGRESO POR DIFERENCIA DE TIPO CAMBIO CR|||
779|OTROS INGRESOS FINANCIEROS|3||
7792|INGRESOS FINANCIEROS EN MEDICION A VALOR|4||
779211|INGRESOS FINANCIEROS EN MEDICION A VALOR|||
79|CARGAS IMPUTABLES A CUENTAS DE COSTOS Y|2||
791|CARGAS IMPUTABLES A CUENTAS DE COSTOS Y|3||
7911|CARGAS IMPUTABLES A CUENTAS DE COSTOS Y|4||
791111|CARGAS IMPUTABLES A CUENTAS DE COSTOS Y|||
80|MARGEN COMERCIAL|2||
801|MARGEN COMERCIAL|3||
8011|MARGEN COMERCIAL|4||
801111|MARGEN COMERCIAL|||
82|VALOR AGREGADO|2||
821|VALOR AGREGADO|3||
8211|VALOR AGREGADO|4||
821111|VALOR AGREGADO|||
83|EXCEDENTE BRUTO (INSUFICIENCIA BRUTA) DE|2||
831|EXCEDENTE BRUTO (INSUFICIENCIA BRUTA) DE|3||
8311|EXCEDENTE BRUTO (INSUFICIENCIA BRUTA) DE|4||
831111|EXCEDENTE BRUTO (INSUFICIENCIA BRUTA) DE|||
84|RESULTADO DE EXPLOTACIÓN|2||
841|RESULTADO DE EXPLOTACIÓN|3||
8411|RESULTADO DE EXPLOTACION|4||
841111|RESULTADO DE EXPLOTACION|||
85|RESULTADO ANTES DE PARTICIPACIONES E IMP|2||
851|RESULTADO ANTES DEL IMPUESTO A LAS GANAN|3||
8511|RESULTADO ANTES DEL IMPUESTO A LAS GANAN|4||
851111|RESULTADO ANTES DEL IMPUESTO A LAS GANAN|||
88|IMPUESTO A LA RENTA|2||
881|IMPUESTO A LA RENTA-CORRIENTE|3||
8811|IMPUESTO A LA RENTA-CORRIENTE|4||
881111|IMPUESTO A LA RENTA-CORRIENTE|||
882|IMPUESTO A LAS GANANCIAS – DIFERIDO|3||
8821|IMPUESTO A LAS GANANCIAS – DIFERIDO|4||
882111|IMPUESTO A LAS GANANCIAS – DIFERIDO|||
89|DETERMINACIÓN DEL RESULTADO DEL EJERCICI|2||
891|UTILIDAD|3||
8911|UTILIDAD|4||
891111|UTILIDAD DEL EJERCICIO|||
892|PÉRDIDA|3||
8921|PÉRDIDA|4||
892111|PERDIDA DEL EJERCICIO|||
91|COSTO DE SERVICIO|2||
91632|ASESORIA Y CONSULTORIA|5||
916328|SERVICIO SOPORTE LOGITECH|||
94|GASTOS ADMINISTRATIVOS|2||
946|GASTOS ADMINISTRATIVOS|3||
9462|GASTOS DE PERSONAL Y DIRECTORES|4||
94621|REMUNERACIONES|5||
946211|SUELDOS Y SALARIOS|||
946214|GRATIFICACIONES|||
946215|VACACIONES|||
94622|OTRAS REMUNERACIONES|5||
946221|OTRAS REMUNERACIONES|||
94624|CAPACITACION|5||
946241|CAPACITACION|||
94625|ATENCION AL PERSONAL|5||
946251|ATENCION AL PERSONAL|||
94627|SEGURIDAD Y PREVISION SOCIAL Y OTRAS CON|5||
946271|REGIMEN DE PRESTACION DE SALUD|||
946273|SEGURO COMPLEMENTARIO DE TRABAJODE RIESG|||
946274|SEGURO DE VIDA|||
946275|SEGUROS PARTI. PREST.SALUD – EPS Y OTROS|||
94629|BENEFICIOS SOCIALES DE LOS TRABAJADORES|5||
946291|COMPENSACION POR TIEMPO DE SERVICIOS|||
946294|PARTICIPACIÓN EN LAS UTILIDADES|||
9463|GASTOS SERVIC.PREST.X TERCEROS|4||
94631|TRANSPORTE, CORREOS Y GASTOS DE VIAJE|5||
946311|TRANSPORTE|||
946312|CORREOS|||
946313|ALOJAMIENTO POR VIAJE|||
946314|ALIMENTACION POR VIAJE|||
946315|OTROS GASTOS DE VIAJE|||
94632|ASESORIA Y CONSULTORIA|5||
946321|ADMINISTRATIVA|||
946322|LEGAL Y TRIBUTARIA|||
946323|AUDITORIA Y CONTABLE|||
946324|MERCADOTECNIA|||
946326|INVESTIGACION Y DESARROLLO|||
946329|OTROS|||
946330|SERVICIO TECNICOS DROGUERIA|||
94634|MANTENIMIENTO Y REPARACIONES|5||
946342|ACTIVOS POR DERECHO DE USO|||
946343|PROPIEDAD, PLANTA Y EQUIPO|||
946346|MANTENIMIENTO DE SISTEMAS|||
94635|ALQUILERES|5||
946352|ALQUILER EDIFICACIONES|||
946354|EQUIPO DE TRANSPORTE|||
946355|MUEBLES Y ENSERES|||
946356|EQUIPOS DIVERSOS|||
94636|SERVICIOS BASICOS|5||
946361|ENERGIA ELECTRICA|||
946363|AGUA|||
946364|TELEFONOS|||
946365|INTERNET|||
946369|SERVICIO DE INFORMACION|||
94637|PUBLICIDAD, PUBLICACIONES, RELACIONES PÚ|5||
946371|PUBLICIDAD|||
946372|PUBLICACIONES|||
946373|RELACIONES PÚBLICAS|||
94638|SERVICIO DE CONTRATISTA|5||
946381|SERVICIO DE CONTRATISTA|||
94639|OTROS SERVICIOS PRESTADOS POR TERCEROS|5||
946391|GASTOS BANCARIOS|||
946393|PARQUEO|||
946394|SERVICIOS RETAIL|||
946399|SERVICIOS VARIOS|||
9464|GASTOS POR TRIBUTOS|4||
94641|GOBIERNO NACIONAL|5||
946411|IMPUESTO GENERAL A LAS VENTAS Y SELECTIV|||
946412|IMPUESTO A LAS TRANSACCIONES FINANCIERAS|||
946419|ICBPER|||
94643|GOBIERNO LOCAL|5||
946431|IMPUESTO PREDIAL|||
946432|ARBITRIOS MUNICIPALES Y SEGURIDAD CIUDAD|||
946433|IMPUESTO AL PATRIMONIO VEHICULAR|||
946434|LICENCIA DE FUNCIONAMIENTO|||
946435|IMPUESTO A LA ALCABALA|||
94644|OTROS GASTOS POR TRIBUTOS|5||
946443|OTROS|||
94645|GASTOS EN DEUDA TRIBUTARIA|5||
946451|INTERESES|||
946452|INTERESES - FRACCIONAMIENTO|||
946453|MULTAS|||
946454|COSTAS Y OTROS|||
9465|OTROS GASTOS DE GESTION|4||
94651|SEGUROS|5||
946511|SEGURO UNIDADES DE TRANSPORTES|||
946512|SOAT|||
946513|SEGUROS|||
94653|SUSCRIPCIONES|5||
946531|SUSCRIPCIONES|||
94654|LICENCIAS Y DERECHOS DE VIGENCIA|5||
946541|LICENCIAS Y DERECHOS DE VIGENCIA|||
94655|COSTO NETO DE ENAJENACION DE ACTIVOS INM|5||
946551|COSTO NETO DE ENAJENACION DE ACTIVOS INM|||
94656|SUMINISTROS|5||
946561|UTILES DE OFICINA|||
946562|UTILES LIMPIEZA -BOTIQUIN|||
946563|COMBUSTIBLE-LUBRICANTES Y REPÙESTOS|||
946564|ENVASES Y EMBALAJES|||
946565|REPUESTOS-SOPORTE TECNICO|||
946566|MUEBLES Y EQUIPOS MENORES|||
946568|SUMINISTROS PARA MANTENIMIENTO LOCAL|||
94659|OTROS GASTOS DE GESTION|5||
946592|SANCIONES ADMINISTRATIVAS|||
946594|PERDIDA DE MERCADERIA|||
946595|DESTRUCCION DE MERCADERIA|||
946599|OTROS GASTOS DIVERSOS|||
9468|VALUACION Y DETERIORO ACT. Y PROVISIONES|4||
94682|DEP.ACTIVOS DERECHO USO - ARRENDA.FINANC|5||
946822|DEP.PROP.PLANTA Y EQUI.- ARRENDA.FINANCI|||
94684|DEPRECIACIÓN DE PROPIEDAD, PLANTA Y EQUI|5||
946841|DEP.PROP.PLANTA Y EQUI.-COSTO|||
94686|AMORTIZACIÓN DE INTANGIBLES|5||
946861|AMORTIZACIÓN DE INTANGIBLES – COSTO|||
94687|VALUACION DE ACTIVOS|5||
946871|ESTIMACIÓN DE CUENTAS DE COBRANZA DUDOSA|||
95|GASTOS DE VENTAS|2||
956|GASTOS DE VENTAS|3||
95621|REMUNERACIONES|5||
956211|SUELDOS Y SALARIOS|||
956214|GRATIFICACIONES|||
956215|VACACIONES|||
95622|OTRAS REMUNERACIONES|5||
956221|OTRAS REMUNERACIONES|||
95624|CAPACITACION|5||
956241|CAPACITACION|||
95625|ATENCION AL PERSONAL|5||
956251|ATENCION AL PERSONAL|||
95627|SEGURIDAD Y PREVISION SOCIAL Y OTRAS CON|5||
956271|REGIMEN DE PRESTACION DE SALUD|||
956273|SEGURO COMPLEMENTARIO DE TRABAJODE RIESG|||
956274|SEGURO DE VIDA|||
956275|SEGUROS PARTI. PREST.SALUD – EPS Y OTROS|||
95629|BENEFICIOS SOCIALES DE LOS TRABAJADORES|5||
956291|COMPENSACION POR TIEMPO DE SERVICIOS|||
956294|PARTICIPACIÓN EN LAS UTILIDADES|||
9563|GASTOS SERVIC.PREST.X TERCEROS|4||
95631|TRANSPORTE, CORREOS Y GASTOS DE VIAJE|5||
956311|TRANSPORTE|||
956312|CORREOS|||
956313|ALOJAMIENTO POR VIAJE|||
956314|ALIMENTACION POR VIAJE|||
956315|OTROS GASTOS DE VIAJE|||
95632|ASESORIA Y CONSULTORIA|5||
956321|ADMINISTRATIVA|||
956322|LEGAL Y TRIBUTARIA|||
956323|AUDITORIA Y CONTABLE|||
956324|MERCADOTECNIA|||
956326|INVESTIGACION Y DESARROLLO|||
956328|SERVICIO DE SOPORTE LOGITECH|||
956329|OTROS|||
956330|SERVICIO TECNICOS DROGUERIA|||
95634|MANTENIMIENTO Y REPARACIONES|5||
956342|ACTIVOS POR DERECHO DE USO|||
956343|PROPIEDAD, PLANTA Y EQUIPO|||
956346|MANTENIMIENTO DE SISTEMAS|||
95635|ALQUILERES|5||
956352|ALQUILER EDIFICACIONES|||
956354|EQUIPO DE TRANSPORTE|||
956355|MUEBLES Y ENSERES|||
956356|EQUIPOS DIVERSOS|||
95636|SERVICIOS BASICOS|5||
956361|ENERGIA ELECTRICA|||
956363|AGUA|||
956364|TELEFONOS|||
956365|INTERNET|||
956369|SERVICIO DE INFORMACION|||
95637|PUBLICIDAD, PUBLICACIONES, RELACIONES PÚ|5||
956371|PUBLICIDAD|||
956372|PUBLICACIONES|||
956373|RELACIONES PÚBLICAS|||
95638|SERVICIO DE CONTRATISTA|5||
956381|SERVICIO DE CONTRATISTA|||
95639|OTROS SERVICIOS PRESTADOS POR TERCEROS|5||
956391|GASTOS BANCARIOS|||
956393|PARQUEO|||
956394|SERVICIOS RETAIL|||
956399|SERVICIOS VARIOS|||
9564|GASTOS POR TRIBUTOS|4||
95641|GOBIERNO NACIONAL|5||
956411|IMPUESTO GENERAL A LAS VENTAS Y SELECTIV|||
956412|IMPUESTO A LAS TRANSACCIONES FINANCIERAS|||
956419|ICBPER|||
95643|GOBIERNO LOCAL|5||
956431|IMPUESTO PREDIAL|||
956432|ARBITRIOS MUNICIPALES Y SEGURIDAD CIUDAD|||
